ID;Scope;Kategorie;Spezifikation 1;Spezifikation 2;Spezifikation 3;Zusatzname;Kommentar;Eingang;Ausgang;Quelle;Faktor;Monatliche Eingaben;Wert-Jan (monatlich);Wert Feb (monatlich);Wert Mar (monatlich);Wert Apr (monatlich);Wert May (monatlich);Wert Jun (monatlich);Wert Jul (monatlich);Wert Aug (monatlich);Wert Sep (monatlich);Wert Oct (monatlich);Wert Nov (monatlich);Wert Dec (monatlich);Überliegende Berechnung (ID);Projekt
56ueccumbbichfm;3;Mineralien und Baustoffe; Bausand; Bausand;;;;kg;kg;EEW 2023;0,005;0;0;0;0;0;0;0;0;0;0;0;0;0;;
728r18m9meqoz1y;1;Technische Gase; Fluorethan;;;;;kg;kg;UBA;12;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ttard1egy6xuq7s;3;Chemische Grundstoffe und Produkte; Harnstoff;;;;;kg;kg;Gemis 5.1;0,703;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6d4rjguekflofdb;1;Technische Gase; n-Butan;;;;;kg;kg;UBA;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;
c2zuraqs7cu03rg;1;Technische Gase; Propen;;;;;kg;kg;UBA;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;
najo9vk70n00n8z;3;Chemische Grundstoffe und Produkte; Steinsalz;;;;;kg;kg;Gemis 5.1;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zfap7yglttw938m;3;Holz, Papier und Pappe; Sulfatzellstoff; Sulfatzellstoff;;;;kg;kg;EEW 2023;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;;
14jblmbzd5s35fm;3;Holz, Papier und Pappe; Sulfitzellstoff; Sulfitzellstoff;;;;kg;kg;EEW 2023;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;;
icu4q0drzda13ha;3;Chemische Grundstoffe und Produkte;(1-Methylethyl)benzol;;; C9H12;;kg;kg;EEW 2023;2,32;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zvr6u67zn3giyl8;3;Chemische Grundstoffe und Produkte;(e)-But-3-en;;; C4H8;;kg;kg;EEW 2023;1,62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
vonf7eb199xiyro;3;Chemische Grundstoffe und Produkte;(Propan-2-yl)benzen;;; C9H12;;kg;kg;EEW 2023;2,32;0;0;0;0;0;0;0;0;0;0;0;0;0;;
utqu7jjvhvb7co2;3;Chemische Grundstoffe und Produkte;(Z)-But-2-en;;; C4H8;;kg;kg;EEW 2023;1,62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
t787tgg2mtdny47;3;Chemische Grundstoffe und Produkte;1-Butanol;;;;;kg;kg;EEW 2023;3,26;0;0;0;0;0;0;0;0;0;0;0;0;0;;
8in8ewqi256byzd;3;Chemische Grundstoffe und Produkte;1-Methylethyl;;;;;kg;kg;Gemis 5.1;1,925;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6zwl9vc1lmuqhi8;3;Chemische Grundstoffe und Produkte;1,2-Dicholorethan;;;;;kg;kg;EEW 2023;0,97;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zyv1my8jvu638z3;3;Chemische Grundstoffe und Produkte;1,2-Dihydroxypropan;;; C3H8O2;;kg;kg;EEW 2023;3,68;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ie596otukh6uymr;3;Chemische Grundstoffe und Produkte;1,2-Epoxyethan;;; C2H4O;;kg;kg;EEW 2023;1,85;0;0;0;0;0;0;0;0;0;0;0;0;0;;
xym0biegosmepgw;3;Chemische Grundstoffe und Produkte;1,2-Epoxypropan;;; C3H6O;;kg;kg;EEW 2023;4,1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
p31qq9qogl6hyd4;3;Chemische Grundstoffe und Produkte;1,2-Propandiol;;; C3H8O2;;kg;kg;EEW 2023;3,68;0;0;0;0;0;0;0;0;0;0;0;0;0;;
qlia90g7uuhx21k;3;Chemische Grundstoffe und Produkte;1,2-Propylenglycol;;; C3H8O2;;kg;kg;EEW 2023;3,68;0;0;0;0;0;0;0;0;0;0;0;0;0;;
epkfuxyq76n6us8;3;Chemische Grundstoffe und Produkte;1,3-Butadien;;;;;kg;kg;EEW 2023;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bs249m30nu2jbcn;3;Chemische Grundstoffe und Produkte;1,3-Dioxophthalon;;;C8H4O3;;kg;kg;EEW 2023;2,61;0;0;0;0;0;0;0;0;0;0;0;0;0;;
pjbbe3mj4a20co0;3;Chemische Grundstoffe und Produkte;1,3-Isobenzofurandion;;;C8H4O3;;kg;kg;EEW 2023;2,61;0;0;0;0;0;0;0;0;0;0;0;0;0;;
f9zffx5w4fjlfyp;3;Chemische Grundstoffe und Produkte;1,4-Dimethylbenzen;;;;;kg;kg;EEW 2023;1,73;0;0;0;0;0;0;0;0;0;0;0;0;0;;
8wuow52d0r1l0li;3;Chemische Grundstoffe und Produkte;1,4-Dimethylbenzol;;;;;kg;kg;EEW 2023;1,73;0;0;0;0;0;0;0;0;0;0;0;0;0;;
a9qn39jjoyrq27u;3;Chemische Grundstoffe und Produkte;2- Phenylpropan;;;;;kg;kg;Gemis 5.1;2,239;0;0;0;0;0;0;0;0;0;0;0;0;0;;
mt4wonwf71wka8u;3;Chemische Grundstoffe und Produkte;2-Benzofuran-1,3-dion;;;C8H4O3;;kg;kg;EEW 2023;2,61;0;0;0;0;0;0;0;0;0;0;0;0;0;;
pdwxka6agedygsv;3;Chemische Grundstoffe und Produkte;2-Methyloxiran;;; C3H6O;;kg;kg;EEW 2023;4,1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0r9qj0uqk8zhzsg;3;Chemische Grundstoffe und Produkte;2-Methylprop-1-en;;; C4H8;;kg;kg;EEW 2023;1,62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
do4i05supd56g9i;3;Chemische Grundstoffe und Produkte;2-Phenylpropan;;; C9H12;;kg;kg;EEW 2023;2,32;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7i5zif4oz2aedww;3;Chemische Grundstoffe und Produkte;2-Propanol;;;;hochrein;kg;kg;Gemis 5.1;1,697;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ymw81nuoyu0pekr;3;Kunststoff;A/B/A;;;;;kg;kg;ÖKOBAUDAT;2,86;0;0;0;0;0;0;0;0;0;0;0;0;0;;
257gu6jn4mht8vs;3;Kunststoff;ABS;;;;;kg;kg;ProBas;3,76;0;0;0;0;0;0;0;0;0;0;0;0;0;;
gy94hnkpfat4rmn;3;Entsorgung;Abwasser;;;;;l;kg;Probas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ln0qo9tbfj4lczv;3;Wasser;Abwasser;;;;;l;kg;Probas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ctebyk389eb96cz;3;Entsorgung;Abwasser;;;;;m³;l;Probas;0,001;0;0;0;0;0;0;0;0;0;0;0;0;0;gy94hnkpfat4rmn;
rqpyz0q6riuz2ud;3;Wasser;Abwasser;;;;;m³;l;Probas;0,001;0;0;0;0;0;0;0;0;0;0;0;0;0;ln0qo9tbfj4lczv;
37c7sil5d26540r;3;Chemische Grundstoffe und Produkte;Acetan;;; C2H4;;kg;kg;EEW 2023;1,46;0;0;0;0;0;0;0;0;0;0;0;0;0;;
h1p4r4sij8rxfdu;3;Chemische Grundstoffe und Produkte;Acetclen;;;;;kg;kg;EEW 2023;2,98;0;0;0;0;0;0;0;0;0;0;0;0;0;;
qlikklmtjeddtqy;3;Chemische Grundstoffe und Produkte;Aceton;;; C3H6O;;kg;kg;EEW 2023;4,1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
offyhjyz1cfj8dm;3;Chemische Grundstoffe und Produkte;Acetoxylsäure;;;;;kg;kg;Gemis 5.1;2,645;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ht1eeyzw1x5vl0f;3;Chemische Grundstoffe und Produkte;Acetoxylsäure;;; C2H4O2;;kg;kg;EEW 2023;1,63;0;0;0;0;0;0;0;0;0;0;0;0;0;;
87b84yunqrezw9g;3;Chemische Grundstoffe und Produkte;Acetylsäure;;; C2H4O2;;kg;kg;EEW 2023;1,63;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7b42lcd31dzxa51;3;Kunststoff;Acrylat;;;;;kg;kg;ÖKOBAUDAT;2,86;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zgvnk0z3hlzh4x9;3;Kunststoff;Acrylnitril;;;;;kg;kg;ÖKOBAUDAT;2,86;0;0;0;0;0;0;0;0;0;0;0;0;0;;
vq49mwz1n8aaaz9;3;Kunststoff;Acrylnitril-Butadien-Styrol;;;;;kg;kg;ProBas;3,76;0;0;0;0;0;0;0;0;0;0;0;0;0;;
rmk0yapehsnmh2g;3;Metalle;Adamin;;;;;kg;kg;EEW 2023;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;;
t43se9kif4x9tqr;3;Chemische Grundstoffe und Produkte;Adipinsäure;;;;;kg;kg;EEW 2023;13,2;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1vnzrxrcb7go8qo;1;Direkter Brennstoffeinsatz;Altöl;;;;;kWh;kg;EEW 2023;0,29;0;0;0;0;0;0;0;0;0;0;0;0;0;;
mpucg84e66i9m1b;3;Entsorgung;Altöl;;;;;kg;kg;EEW 2023;0,288;0;0;0;0;0;0;0;0;0;0;0;0;0;;
y0ysndc4ttu4rtj;3;Holz, Papier und Pappe;Altpapier;;;;;kg;kg;Gemis 5.1;0,351;0;0;0;0;0;0;0;0;0;0;0;0;0;;
hecdf2g5ixsj813;3;Holz, Papier und Pappe;Altpapierstoff;;;;;kg;kg;EEW 2023;0,86;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7az1ocnvpjqixu1;3;Metalle;Aluminium; Gusslegierung;;;;kg;kg;ProBas;5,398;0;0;0;0;0;0;0;0;0;0;0;0;0;;
y8ivqxqua4sbqke;3;Metalle;Aluminium; Gusslegierung;;;;kg;kg;EEW 2023;5,71;0;0;0;0;0;0;0;0;0;0;0;0;0;;
18u7xpkogfzmf7r;3;Metalle;Aluminium;Knetlegierung;;;;kg;kg;ProBas;8,488;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7jtk826qd8sys6c;3;Metalle;Aluminium;Knetlegierung;;;;kg;kg;EEW 2023;13,923;0;0;0;0;0;0;0;0;0;0;0;0;0;;
aeap5gh3rtx3yon;3;Metalle;Aluminium;primär;;;;kg;kg;Gemis 5.1;11,316;0;0;0;0;0;0;0;0;0;0;0;0;0;;
f4hsjxsaq043lrk;3;Metalle;Aluminium;primär;;;;kg;kg;EEW 2023;10;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ftf5ugn60j9sh01;3;Metalle;Aluminium;sekundär;;;;kg;kg;Gemis 5.1;1,669;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zcctzc9vfox87fm;3;Metalle;Aluminium;sekundär;;;;kg;kg;EEW 2023;0,52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ao9nv41hla6tpo1;3;Metalle;Aluminiumbronze;;;;;kg;kg;EEW 2023;7,03;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zu20iq5prlq8d7k;3;Chemische Grundstoffe und Produkte;Aluminiumfluorid;;;;;kg;kg;Gemis 5.1;1,558;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ltm2ipvdi8y5fsv;3;Chemische Grundstoffe und Produkte;Aluminiumoxid;;;;;kg;kg;Gemis 5.1;1,264;0;0;0;0;0;0;0;0;0;0;0;0;0;;
pq8kopg6bb5ptak;3;Chemische Grundstoffe und Produkte;Alumiumhydroxid;;;AlOH3;;kg;kg;EEW 2023;1,01;0;0;0;0;0;0;0;0;0;0;0;0;0;;
i7xqejc916wz05x;3;Mineralien und Baustoffe;Alumosilikat;;;;;kg;kg;EEW 2023;0,029;0;0;0;0;0;0;0;0;0;0;0;0;0;;
cvcgtdcww4kxc3r;3;Chemische Grundstoffe und Produkte;Ameisenaldehyd;;; CH2O;;kg;kg;EEW 2023;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;;
t7bzcjd8qo0meun;3;Chemische Grundstoffe und Produkte;Ameisensäure;;; CH2O2;;kg;kg;EEW 2023;2,29;0;0;0;0;0;0;0;0;0;0;0;0;0;;
wvdrc9zk6qg7gnr;3;Chemische Grundstoffe und Produkte;Ameisensäurealdehyd;;; CH2O;;kg;kg;EEW 2023;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;;
dipcehi50ndxtdb;3;Chemische Grundstoffe und Produkte;Amin;;; NMe3;;kg;kg;EEW 2023;2,37;0;0;0;0;0;0;0;0;0;0;0;0;0;;
24ni8fwkdu7bg14;3;Chemische Grundstoffe und Produkte;Aminobenzol;;; C6H7N;;kg;kg;EEW 2023;3,35;0;0;0;0;0;0;0;0;0;0;0;0;0;;
n0c4bs7ducldk3b;1;Technische Gase;Ammoniak;;;NH3;;kg;kg;EEW 2023;2,73;0;0;0;0;0;0;0;0;0;0;0;0;0;;
tqx5haekn06n3wb;3;Chemische Grundstoffe und Produkte;Ammoniak;;; NH3;;kg;kg;EEW 2023;2,73;0;0;0;0;0;0;0;0;0;0;0;0;0;;
m6xjyjzuiyd0607;3;Chemische Grundstoffe und Produkte;Ammoniumnitrat;;;;;kg;kg;Gemis 5.1;1,802;0;0;0;0;0;0;0;0;0;0;0;0;0;;
jdvth6vwat3p39q;3;Chemische Grundstoffe und Produkte;Ammonnitrat;;;;;kg;kg;Gemis 5.1;1,802;0;0;0;0;0;0;0;0;0;0;0;0;0;;
tna46johwj38q6t;3;Chemische Grundstoffe und Produkte;Ammonsalpeter;;;;;kg;kg;Gemis 5.1;1,802;0;0;0;0;0;0;0;0;0;0;0;0;0;;
vzd2r4g5vqr7m16;3;Chemische Grundstoffe und Produkte;Anilin;;; C6H7N;;kg;kg;EEW 2023;3,35;0;0;0;0;0;0;0;0;0;0;0;0;0;;
8kpk80v61pym6n6;3;Chemische Grundstoffe und Produkte;Anisen;;; C7H8;;kg;kg;EEW 2023;1,59;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lic2if0yujipluq;3;Chemische Grundstoffe und Produkte;Antimon;;; Sb;;kg;kg;EEW 2023;8,52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
vn1gyus2cwphdt2;3;Chemische Grundstoffe und Produkte;Antimon;;; Sb;;kg;kg;EEW 2023;8,52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
d78lto8ltb0ijvf;1;Technische Gase;Argon;;;Ar;;kg;kg;EEW 2023;1,37;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ua5hwfheamt9cl5;1;Technische Gase;Argon;;;Ar;;kg;kg;EEW 2023;1,37;0;0;0;0;0;0;0;0;0;0;0;0;0;;
n0d5g8vulam823v;3;Chemische Grundstoffe und Produkte;Argon;;; Ar;;kg;kg;Gemis 5.1;0,042;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bm82oo6ju06xn12;3;Chemische Grundstoffe und Produkte;Argon;;; Ar;;kg;kg;EEW 2023;1,37;0;0;0;0;0;0;0;0;0;0;0;0;0;;
d09rn30mkns5fle;3;Metalle;Arsenbronze;;;;;kg;kg;EEW 2023;7,03;0;0;0;0;0;0;0;0;0;0;0;0;0;;
gv358doxfs2d0gn;3;Mineralien und Baustoffe;Asphaltbinder;;;;;kg;kg;ÖKOBAUDAT;0,078;0;0;0;0;0;0;0;0;0;0;0;0;0;;
jn60wtrjsz1vcjv;3;Chemische Grundstoffe und Produkte;Äthansäure;;;;;kg;kg;Gemis 5.1;2,645;0;0;0;0;0;0;0;0;0;0;0;0;0;;
yu6hx166tfrmcbh;3;Chemische Grundstoffe und Produkte;Äthen;;; C2H4;;kg;kg;EEW 2023;1,46;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bnp4rfxa9xxpqk6;3;Chemische Grundstoffe und Produkte;Äthylen;;; C2H4;;kg;kg;EEW 2023;1,46;0;0;0;0;0;0;0;0;0;0;0;0;0;;
dl22nf09axp0uoy;3;Chemische Grundstoffe und Produkte;Azan;;; NH3;;kg;kg;EEW 2023;2,73;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1zlh4132hoiti6a;3;Chemische Grundstoffe und Produkte;Azan;;;;;kg;kg;Gemis 5.1;2,019;0;0;0;0;0;0;0;0;0;0;0;0;0;;
af61foxziqsnqbh;3;Chemische Grundstoffe und Produkte;Barit;;; BaSO4;;kg;kg;EEW 2023;0,096;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ippo9hetwzumehk;3;Chemische Grundstoffe und Produkte;Bariumcarbonat;;;BaCO3;;kg;kg;EEW 2023;1,15;0;0;0;0;0;0;0;0;0;0;0;0;0;;
qhii02sy3l1zagn;3;Chemische Grundstoffe und Produkte;Bariumsulfat;;; BaSO4;;kg;kg;EEW 2023;0,096;0;0;0;0;0;0;0;0;0;0;0;0;0;;
corffl8womy0pau;3;Mineralien und Baustoffe;Basalt;;;;;kg;kg;Gemis 5.1;0,009;0;0;0;0;0;0;0;0;0;0;0;0;0;;
8xe5ulzp0fvxbl1;3;Mineralien und Baustoffe;Baukies;;;;;kg;kg;EEW 2023;0,005;0;0;0;0;0;0;0;0;0;0;0;0;0;;
i3t4q96bfmgyfvk;3;Holz, Papier und Pappe;Baumwollgewebe;;;;;kg;kg;EEW 2023;11,1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
vx20nh0catvdgr9;3;Chemische Grundstoffe und Produkte;Bauxit;;;;;kg;kg;Gemis 5.1;1,264;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6u102evin8numl3;3;Chemische Grundstoffe und Produkte;Bauxit;;;;;kg;kg;EEW 2023;0,027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
8plp30qbt16f080;3;Mineralien und Baustoffe;Behälterglas;Behälterglas | Flachglas;;;;kg;kg;EEW 2023;1,03;0;0;0;0;0;0;0;0;0;0;0;0;0;;
9f6anvhly1s9dxf;3;Chemische Grundstoffe und Produkte;Bentonit;;;;;kg;kg;EEW 2023;0,047;0;0;0;0;0;0;0;0;0;0;0;0;0;;
qiaj60w74foqver;3;Chemische Grundstoffe und Produkte;Benzen;;;;;kg;kg;Gemis 5.1;2,087;0;0;0;0;0;0;0;0;0;0;0;0;0;;
dzr724w3ip4eed9;3;Chemische Grundstoffe und Produkte;Benzen;;; C6H6;;kg;kg;EEW 2023;1,95;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7vri68gp71pdghb;3;Chemische Grundstoffe und Produkte;Benzenamin;;; C6H7N;;kg;kg;EEW 2023;3,35;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lunpow685w0a8dh;3;Chemische Grundstoffe und Produkte;Benzenol;;;C6H6O;;kg;kg;EEW 2023;2,95;0;0;0;0;0;0;0;0;0;0;0;0;0;;
p2aix5f22conjp5;1;Flottenverbrauch;Benzin;;;;;l;kg;Gemis 5.1;2,879;0;0;0;0;0;0;0;0;0;0;0;0;0;;
nrnjz627cck6pl2;1;Flottenverbrauch;Benzin;PKW;groß;;;km;kg;Gemis 5.1;0,259;0;0;0;0;0;0;0;0;0;0;0;0;0;;
w9s2op1bv3a7jlm;1;Flottenverbrauch;Benzin;PKW;mittel;;;km;kg;Gemis 5.1;0,207;0;0;0;0;0;0;0;0;0;0;0;0;0;;
a4uta21ty65hi6c;1;Flottenverbrauch;Benzin;PKW;klein;;;km;kg;Gemis 5.1;0,176;0;0;0;0;0;0;0;0;0;0;0;0;0;;
fwxryry9l3bvd0x;1;Direkter Brennstoffeinsatz;Benzin;Rohbenzin;;;;kWh;kg;EEW 2023;0,264;0;0;0;0;0;0;0;0;0;0;0;0;0;;
xue1iwea49jm59b;3;Externe Transportmittel;Benzin;;;;;l;kg;Gemis 5.1;2,879;0;0;0;0;0;0;0;0;0;0;0;0;0;;
hpyhevj6im84q6m;3;Externe Transportmittel;Benzin;PKW;groß;;;km;kg;Gemis 5.1;0,259;0;0;0;0;0;0;0;0;0;0;0;0;0;;
b3ypovhfalasozb;3;Externe Transportmittel;Benzin;PKW;mittel;;;km;kg;Gemis 5.1;0,207;0;0;0;0;0;0;0;0;0;0;0;0;0;;
43afe57op8004lq;3;Externe Transportmittel;Benzin;PKW;klein;;;km;kg;Gemis 5.1;0,176;0;0;0;0;0;0;0;0;0;0;0;0;0;;
gypt46xng45j8wc;3;Anfahrt Mitarbeiter;Benzin;;;;;l;kg;Gemis 5.1;2,879;0;0;0;0;0;0;0;0;0;0;0;0;0;;
9pmswg0uvi4k22b;3;Anfahrt Mitarbeiter;Benzin;PKW;groß;;;km;kg;Gemis 5.1;0,259;0;0;0;0;0;0;0;0;0;0;0;0;0;;
nhycjtegjnq8fqx;3;Anfahrt Mitarbeiter;Benzin;PKW;mittel;;;km;kg;Gemis 5.1;0,207;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3qw0z7ewo81zfy9;3;Anfahrt Mitarbeiter;Benzin;PKW;klein;;;km;kg;Gemis 5.1;0,176;0;0;0;0;0;0;0;0;0;0;0;0;0;;
u33a2iwl2qi7xfv;1;Flottenverbrauch;Benzin;;;;;kWh;l;Gemis 5.1;9,02;0;0;0;0;0;0;0;0;0;0;0;0;0;p2aix5f22conjp5;
sfxuqhlgyik897s;1;Direkter Brennstoffeinsatz;Benzin;Rohbenzin;;;;l;kWh;EEW 2023;9,02;0;0;0;0;0;0;0;0;0;0;0;0;0;fwxryry9l3bvd0x;
a8gwv63jc7hupbf;3;Externe Transportmittel;Benzin;;;;;kWh;l;Gemis 5.1;9,02;0;0;0;0;0;0;0;0;0;0;0;0;0;xue1iwea49jm59b;
bfdas37tcm49f2w;3;Anfahrt Mitarbeiter;Benzin;;;;;kWh;l;Gemis 5.1;9,02;0;0;0;0;0;0;0;0;0;0;0;0;0;gypt46xng45j8wc;
4k8o7adkwfef1vd;1;Flottenverbrauch;Benzin;Rohbenzin;;;;kWh;kg;EEW 2023;0,264;0;0;0;0;0;0;0;0;0;0;0;0;0;;
s0itof923y916pr;1;Flottenverbrauch;Benzin;Rohbenzin;;;;l;kWh;EEW 2023;9,02;0;0;0;0;0;0;0;0;0;0;0;0;0;4k8o7adkwfef1vd;
ijxkcfbz8cu9vbe;3;Chemische Grundstoffe und Produkte;Benzol;;;;;kg;kg;Gemis 5.1;1,925;0;0;0;0;0;0;0;0;0;0;0;0;0;;
q1aap33pppwg48x;3;Chemische Grundstoffe und Produkte;Benzol;;; C6H6;;kg;kg;EEW 2023;1,95;0;0;0;0;0;0;0;0;0;0;0;0;0;;
jmcks8t417rq26a;3;Chemische Grundstoffe und Produkte;Benzol;;;;;kg;kg;Gemis 5.1;2,087;0;0;0;0;0;0;0;0;0;0;0;0;0;;
fn2xvfmj05qfuj4;3;Chemische Grundstoffe und Produkte;Benzolamin;;; C6H7N;;kg;kg;EEW 2023;3,35;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4odhq7i1o0qat0i;3;Mineralien und Baustoffe;Bergmehl;;;;;kg;kg;EEW 2023;0,44;0;0;0;0;0;0;0;0;0;0;0;0;0;;
o1gzd2d5x2wnhji;3;Mineralien und Baustoffe;Beton;;;;;kg;kg;Gemis 5.1;0,164;0;0;0;0;0;0;0;0;0;0;0;0;0;;
nx287xot88olbwr;3;Mineralien und Baustoffe;Beton;;;;;kg;kg;EEW 2023;0,061;0;0;0;0;0;0;0;0;0;0;0;0;0;;
vfubr5wxa4rwa7b;3;Chemische Grundstoffe und Produkte;Bezolol;;;C6H6O;;kg;kg;EEW 2023;2,95;0;0;0;0;0;0;0;0;0;0;0;0;0;;
je5yw67zvv12t2w;3;Mineralien und Baustoffe;Bims;;;;;kg;kg;Gemis 5.1;0,001;0;0;0;0;0;0;0;0;0;0;0;0;0;;
jycu1wlr2e3t4dy;3;Mineralien und Baustoffe;Bims;;;;;kg;kg;EEW 2023;0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;;
krp1oapenoo3lwv;3;Mineralien und Baustoffe;Bimssand;;;;;kg;kg;ÖKOBAUDAT;0,009;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4xonzyy81k6i6i5;3;Mineralien und Baustoffe;Bimsstein;;;;;kg;kg;EEW 2023;0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;;
b9fw7yjywcnoys2;1;Flottenverbrauch;Biodiesel;;;;;kWh;kg;EEW 2023;0,07;0;0;0;0;0;0;0;0;0;0;0;0;0;;
vwom03hthx032wt;1;Direkter Brennstoffeinsatz;Biodiesel​;Biodiesel​;;;;kWh;kg;EEW 2023;0,07;0;0;0;0;0;0;0;0;0;0;0;0;0;;
dvdpyoao0ldtw03;1;Flottenverbrauch;Biodiesel;;;;;l;kWh;EEW 2023;9,96;0;0;0;0;0;0;0;0;0;0;0;0;0;b9fw7yjywcnoys2;
t9f4pc014wn7g6l;1;Direkter Brennstoffeinsatz;Biodiesel​;Biodiesel​;;;;l;kWh;EEW 2023;9,96;0;0;0;0;0;0;0;0;0;0;0;0;0;vwom03hthx032wt;
trtgtem674l0opq;1;Direkter Brennstoffeinsatz;Bioethanol​;;;;;kWh;kg;EEW 2023;0,043;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lgdj57zlaxyoshx;1;Direkter Brennstoffeinsatz;Biogas​;;;CH4;;kWh;kg;EEW 2023;0,152;0;0;0;0;0;0;0;0;0;0;0;0;0;;
fd2c61a8x50ormy;1;Direkter Brennstoffeinsatz;Biogen;;;CH4;;kWh;kg;EEW 2023;0,152;0;0;0;0;0;0;0;0;0;0;0;0;0;;
yse7nv38zf1zty9;1;Direkter Brennstoffeinsatz;Biomasse;Holz;;;trocken < 20 % Restfeuchte;kWh;kg;EEW 2023;0,027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
cq3806196w5h5q0;1;Direkter Brennstoffeinsatz;Biomasse;Pellets;;;für 2023;kWh;kg;Gemis 5.1;0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;;
5cfl7yobn3dqj6i;1;Direkter Brennstoffeinsatz;Biomasse;Pellets;;;für 2023;kWh;kg;EEW 2023;0,036;0;0;0;0;0;0;0;0;0;0;0;0;0;;
kgkcp3igk8ds0fi;1;Direkter Brennstoffeinsatz;Biomasse;Restholz;;;Als Restholz versteht man die Holzrückstände, die beim Einschlag im Wald, bei der Be- und Verarbeitung von Holz in der Industrie, sowie im Bauwesen und Bergbau anfallen.;kWh;kg;Gemis 5.1;0,016;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3bh7ybzhiifh37x;1;Direkter Brennstoffeinsatz;Biomasse;Holz;;;trocken < 20 % Restfeuchte;kg;kWh;EEW 2023;4,07;0;0;0;0;0;0;0;0;0;0;0;0;0;yse7nv38zf1zty9;
zsla49ikr2yw2n7;3;Chemische Grundstoffe und Produkte;Biozide;;;;;kg;kg;Gemis 5.1;25,899;0;0;0;0;0;0;0;0;0;0;0;0;0;;
j66l75rr0cm7dpv;3;Chemische Grundstoffe und Produkte;Bittersalz;;; MgSO4;;kg;kg;EEW 2023;1,04;0;0;0;0;0;0;0;0;0;0;0;0;0;;
o2uy216p0rgqpuf;3;Chemische Grundstoffe und Produkte;Bitumen;;;;;kg;kg;EEW 2023;0,33;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lqua45j9jq3808g;3;Chemische Grundstoffe und Produkte;Bitumen;;;;;kg;kg;Gemis 5.1;1,187;0;0;0;0;0;0;0;0;0;0;0;0;0;;
8r6hu3h5q5n6r21;3;Kunststoff;Bitumen Emulsion;;;;;kg;kg;ÖKOBAUDAT;0,398;0;0;0;0;0;0;0;0;0;0;0;0;0;;
